Copyright 1986-2021 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2021.1 (win64) Build 3247384 Thu Jun 10 19:36:33 MDT 2021
| Date         : Wed Sep  7 17:43:35 2022
| Host         : LAPTOP-F415E9JE running 64-bit major release  (build 9200)
| Command      : report_utilization -hierarchical
| Design       : vc709_top
| Device       : 7vx690tffg1761-2
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------+------------------------------+------------+------------+---------+------+------+--------+--------+------------+
|                 Instance                |            Module            | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | DSP Blocks |
|                 seekerR                 |         HSn__parameterized14 |         50 |         50 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerR)             |         HSn__parameterized14 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized15 |         23 |         23 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized15 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized12 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized13 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized16 |         20 |         20 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized16 |          0 |          0 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized14 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized15 |          9 |          9 |       0 |    0 |   20 |      0 |      0 |          0 |
|             seekerR                     |         HSn__parameterized17 |        258 |        258 |       0 |    0 |  455 |      0 |      0 |          0 |
|               (seekerR)                 |         HSn__parameterized17 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|               seekerL                   |         HSn__parameterized18 |        125 |        125 |       0 |    0 |  223 |      0 |      0 |          0 |
|                 (seekerL)               |         HSn__parameterized18 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                 seekerL                 |         HSn__parameterized19 |         65 |         65 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerL)             |         HSn__parameterized19 |          4 |          4 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized20 |         31 |         31 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized20 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized16 |         19 |         19 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized17 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized21 |         30 |         30 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized21 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized18 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized19 |         12 |         12 |       0 |    0 |   20 |      0 |      0 |          0 |
|                 seekerR                 |         HSn__parameterized22 |         59 |         59 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerR)             |         HSn__parameterized22 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized23 |         29 |         29 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized23 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized20 |         18 |         18 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized21 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized24 |         23 |         23 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized24 |          0 |          0 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized22 |         12 |         12 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized23 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|               seekerR                   |         HSn__parameterized25 |        126 |        126 |       0 |    0 |  223 |      0 |      0 |          0 |
|                 (seekerR)               |         HSn__parameterized25 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                 seekerL                 |         HSn__parameterized26 |         61 |         61 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerL)             |         HSn__parameterized26 |          4 |          4 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized27 |         29 |         29 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized27 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized24 |         18 |         18 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized25 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized28 |         28 |         28 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized28 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized26 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized27 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|                 seekerR                 |         HSn__parameterized29 |         58 |         58 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerR)             |         HSn__parameterized29 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized30 |         31 |         31 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized30 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized28 |         19 |         19 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized29 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized31 |         20 |         20 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized31 |          0 |          0 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized30 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized31 |          9 |          9 |       0 |    0 |   20 |      0 |      0 |          0 |
|         seekerR                         |         HSn__parameterized32 |       3089 |       3089 |       0 |    0 | 1015 |      0 |      0 |          0 |
|           (seekerR)                     |         HSn__parameterized32 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|           seekerL                       | unit_seeker__parameterized32 |       2510 |       2510 |       0 |    0 |   87 |      0 |      0 |          0 |
|           seekerR                       |         HSn__parameterized33 |        572 |        572 |       0 |    0 |  919 |      0 |      0 |          0 |
|             (seekerR)                   |         HSn__parameterized33 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|             seekerL                     |         HSn__parameterized34 |        250 |        250 |       0 |    0 |  455 |      0 |      0 |          0 |
|               (seekerL)                 |         HSn__parameterized34 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|               seekerL                   |         HSn__parameterized35 |        108 |        108 |       0 |    0 |  223 |      0 |      0 |          0 |
|                 (seekerL)               |         HSn__parameterized35 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                 seekerL                 |         HSn__parameterized36 |         56 |         56 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerL)             |         HSn__parameterized36 |          4 |          4 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized37 |         23 |         23 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized37 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized33 |         12 |         12 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized34 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized38 |         29 |         29 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized38 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized35 |         12 |         12 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized36 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|                 seekerR                 |         HSn__parameterized39 |         51 |         51 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerR)             |         HSn__parameterized39 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized40 |         23 |         23 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized40 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized37 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized38 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                   seekerR               |         HSn__parameterized41 |         21 |         21 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerR)           |         HSn__parameterized41 |          0 |          0 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized39 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized40 |         10 |         10 |       0 |    0 |   20 |      0 |      0 |          0 |
|               seekerR                   |         HSn__parameterized42 |        141 |        141 |       0 |    0 |  223 |      0 |      0 |          0 |
|                 (seekerR)               |         HSn__parameterized42 |          7 |          7 |       0 |    0 |    9 |      0 |      0 |          0 |
|                 seekerL                 |         HSn__parameterized43 |         69 |         69 |       0 |    0 |  107 |      0 |      0 |          0 |
|                   (seekerL)             |         HSn__parameterized43 |          4 |          4 |       0 |    0 |    9 |      0 |      0 |          0 |
|                   seekerL               |         HSn__parameterized44 |         29 |         29 |       0 |    0 |   49 |      0 |      0 |          0 |
|                     (seekerL)           |         HSn__parameterized44 |          1 |          1 |       0 |    0 |    9 |      0 |      0 |          0 |
|                     seekerL             | unit_seeker__parameterized41 |         11 |         11 |       0 |    0 |   20 |      0 |      0 |          0 |
|                     seekerR             | unit_seeker__parameterized42 |         17 |         17 |       0 |    0 |   20 |      0 |      0 |          0 |
